Symbol,Returns,Volatility
COCHINSHIP.NS,0.0020125298584204227,0.03320555909790155
COFORGE.NS,0.0004921845789648411,0.023533127411540483
COLPAL.NS,-0.0006749969203091859,0.01988635548822688
CAMS.NS,-0.0007252609163010622,0.02143159884692734
CONCOR.NS,0.0005323641785832262,0.021832751573119476
COROMANDEL.NS,0.00121758329944293,0.017192504392061332
CREDITACC.NS,-0.0016244630170524543,0.01995221798244715
CROMPTON.NS,-0.00048053473184780823,0.014536361094650901
CUMMINSIND.NS,-0.001028809338535715,0.02423591580433411
CYIENT.NS,-0.004096157208413916,0.032874768725564996
DCMSHRIRAM.NS,-0.00015594203121476694,0.027964086602433026
DLF.NS,-0.0006710002297893747,0.026503220490964288
DABUR.NS,-0.0008493608562128474,0.030788376601333798
DALBHARAT.NS,0.00248591472384618,0.029674488518860172
DEEPAKNTR.NS,-0.005386032213833229,0.04215132351443887
DELTACORP.NS,-0.0014573534233149159,0.018380877007211395
DEVYANI.NS,-0.000892799930577521,0.02589008574896564
DHANI.NS,-0.0005204127319653518,0.025407181575709124
DBL.NS,-0.0003079074090799795,0.02069991607314759
DIVISLAB.NS,-0.0003847864591473155,0.015233071087854289
DIXON.NS,0.0016645100956700425,0.03129753299872407
LALPATHLAB.NS,-0.00027853505886270253,0.025070154335552763
DRREDDY.NS,-0.0007272432151981099,0.026753763523009184
EIDPARRY.NS,0.0010263426733650184,0.019426201360501136
EIHOTEL.NS,0.0012487409416779031,0.027514387102175592
EPL.NS,0.0013543685737703803,0.028485827783703992
EASEMYTRIP.NS,0.003707017358413428,0.03839191999976122
EDELWEISS.NS,-0.0004499452888487611,0.018301797467216656
EICHERMOT.NS,-0.0009492039788692031,0.02124150818732704
ELGIEQUIP.NS,-0.0007887123228847552,0.016657283275566013
EMAMILTD.NS,-0.0012995212998179787,0.022526618785090238
ENDURANCE.NS,-0.0008292829633659352,0.02503335285032083
ENGINERSIN.NS,-0.0011083999283702092,0.022086198256587985
EQUITAS.NS,-0.0004555762277432319,0.016694051459516447
EQUITASBNK.NS,0.0012025927452093497,0.022262171189753908
ERIS.NS,-0.0006048937300162995,0.017084931282608115
ESCORTS.NS,0.00017113574373225454,0.03307496621629544
EXIDEIND.NS,-0.000713112752959442,0.018107832107157534
FDC.NS,0.0015026258450397817,0.02166653666960671
NYKAA.NS,-3.329924096155381e-06,0.023916126540446406
FEDERALBNK.NS,0.0033199470444032265,0.02948350321506894
FACT.NS,-0.001791458673786505,0.022889840092451055
FINEORG.NS,0.0029389491804727936,0.029179795086587367
FINCABLES.NS,0.00046957305874292305,0.02429982424911417
FINPIPE.NS,-0.0026281778579735834,0.02565375884883009
FSL.NS,0.00224944264551185,0.03656915791566636
FORTIS.NS,-0.0007442617678515152,0.020193229198858714
GRINFRA.NS,-0.0005853538270816696,0.01658315500249886
GAIL.NS,-0.0001730748309496085,0.019267116592806256
GMMPFAUDLR.NS,0.0019005039026502074,0.024093286413447976
GMRINFRA.NS,-0.0005137334877515629,0.02049109112734875
GALAXYSURF.NS,-0.0020348046164736285,0.019779856267317986
GARFIBRES.NS,-0.00014225852735279203,0.016307890302839887
GICRE.NS,-0.0009318686091524956,0.02084081426808075
GLAND.NS,-0.0018111889472493781,0.016641552408758083
GLAXO.NS,0.001001619195708644,0.026428340084276435
GLS.NS,-0.0005328712274754678,0.025953384738440975
GLENMARK.NS,0.002057358947745342,0.03365907450897071
GOCOLORS.NS,0.0006362776643551215,0.02746744967450801
GODFRYPHLP.NS,0.00027188417286739516,0.02384591490818388
GODREJAGRO.NS,-0.0006604914928789016,0.02115102122156006
GODREJCP.NS,-0.0005942136954685824,0.02062854636885339
GODREJIND.NS,-0.0010736515655957162,0.018564029167788425
GODREJPROP.NS,-0.002689070448756134,0.026489201697910674
GRANULES.NS,-0.0010255524506127766,0.021243848616337876
GRAPHITE.NS,0.0005200606731739528,0.024766604371312388
GRASIM.NS,-0.0017644950340354416,0.029820515940253214
GESHIP.NS,4.413898852029971e-05,0.0190164831451445
GRINDWELL.NS,0.0012992696882102436,0.021743396034496022
GUJALKALI.NS,-0.0017572397920695016,0.021803318176097458
GAEL.NS,0.00033987655765089293,0.03060694109086125
FLUOROCHEM.NS,-0.001340935189461874,0.02120685891271249
GUJGASLTD.NS,0.0009056314108419552,0.03410662930266692
GNFC.NS,-0.001070837403618549,0.023676659472908815
GPPL.NS,0.0020802603020682263,0.02156571262135657
GSFC.NS,-0.0011714541171509616,0.02347037010540017
GSPL.NS,-0.001677329929869356,0.024606348034437113
HEG.NS,-0.0012920521197860699,0.024953483022615183
HCLTECH.NS,-0.0004284178498332318,0.018632913061281207
HDFCAMC.NS,-0.0006619042093127758,0.01656466916826611
HDFCBANK.NS,-0.0005739249717538724,0.018109916207855636
HDFCLIFE.NS,-0.0015839567684634156,0.019000829456922254
HFCL.NS,-0.0004726334946563043,0.01624006623954806
HLEGLAS.NS,-0.0010366317976426122,0.018108835143061247
HAPPSTMNDS.NS,-0.002851571058869484,0.032075518027272
HATHWAY.NS,-0.0011882782179700995,0.024884595156357926
HATSUN.NS,-0.0003821690789742472,0.01826630777838909
HAVELLS.NS,0.00039095994108253804,0.03340788092158904
HEMIPROP.NS,-1.4062848512102032e-05,0.028786852321124434
HEROMOTOCO.NS,-0.0013566856935839317,0.03219668516963743
HIKAL.NS,-0.0009197494799404604,0.026297900227462347
HINDALCO.NS,-0.000857193804681619,0.029742881235644083
HGS.NS,-0.0016866738493317346,0.02283177851895811
HAL.NS,-1.6502828928950331e-06,0.015495195633507432
HINDCOPPER.NS,-0.001015946424884204,0.02136395800330004
HINDPETRO.NS,-0.002292479407385844,0.031971606072602105
HINDUNILVR.NS,0.0013579132178961168,0.024798893276990416
HINDZINC.NS,-0.0004082699625916964,0.018311082925199666
POWERINDIA.NS,-0.0008088421680719811,0.01734685731559905
HOMEFIRST.NS,-0.00283059854441283,0.03684367048969105
HONAUT.NS,-0.0021439281593505447,0.03564378262431673
HUDCO.NS,0.0007645673062501829,0.016691173107046216
HDFC.NS,-0.001064887929365519,0.01706062987607127
ICICIBANK.NS,-0.0009231564285400636,0.018763570580434357
ICICIGI.NS,-0.0027880124120797274,0.03474522216872181
ICICIPRULI.NS,-0.0009200875919747898,0.030366296936381786
ISEC.NS,-0.00022787226532855319,0.03656437216125723
IDBI.NS,0.0017932577440294465,0.030337927854618987
IDFCFIRSTB.NS,0.000581275143498777,0.02557978049571719
IDFC.NS,-0.0022772837998975334,0.02507736184420645
IFBIND.NS,-0.0003215397417555295,0.027724622318097414
IIFL.NS,-0.0008735700333273171,0.02276198102745188
IIFLWAM.NS,0.0010595401280022387,0.027940319829229027
IRB.NS,0.0005378702656574282,0.024236176425410767
IRCON.NS,0.0015976440138675873,0.024935030727239425
ITC.NS,0.0006950892530366854,0.031247758674731542
ITI.NS,-0.002692487263826306,0.02653772732586992
INDIACEM.NS,0.0008374630032306019,0.02736448011871264
IBULHSGFIN.NS,-0.00031633173594774506,0.025583562762462098
IBREALEST.NS,-0.001917253785627346,0.0194171176701995
INDIAMART.NS,-0.0011501900423735744,0.021006900826520087
INDIANB.NS,0.0001749644358496253,0.024610024226799074
IEX.NS,-0.0015931155472951027,0.023651553975158075
INDHOTEL.NS,-0.003948293988405742,0.04301500598884387
IOC.NS,-0.0006369059526954765,0.017497476767504794
IOB.NS,0.0011071972964963217,0.02625117236583039
IRCTC.NS,-0.0008147056412585565,0.028584538656420428
IRFC.NS,-0.0009180283160133537,0.022652807478004057
INDIGOPNTS.NS,-0.0011405400106175461,0.016492233280749856
ICIL.NS,-0.0011061350709472666,0.016249320546854542
INDOCO.NS,0.0006505709464428281,0.03421665843293637
IGL.NS,-0.00040274564239095947,0.015593024517707239
INDUSTOWER.NS,-0.0015570037111785327,0.028227570643787493
INDUSINDBK.NS,-0.00045704415237058624,0.01149033302452229
INFIBEAM.NS,-0.0018117563177220961,0.02189193807293451
NAUKRI.NS,0.0010748289478164262,0.015671940932124713
INFY.NS,-0.0004233819573764824,0.030544073468124332
INOXLEISUR.NS,0.0006435321981894788,0.02555844430664399
INTELLECT.NS,0.00047659223283749957,0.01829443021882108
INDIGO.NS,0.0002768078130873396,0.02886832637970337
IPCALAB.NS,-0.001045930867418981,0.024138017182913158
JBCHEPHARM.NS,-0.0002045654362685258,0.0277023736992941
JKCEMENT.NS,0.002308579533773234,0.03157476392724853
JKLAKSHMI.NS,-0.0010132430193767912,0.023761235864036605
JKPAPER.NS,-0.000848996620047031,0.03222380865830856
JMFINANCIL.NS,-0.00030443015739702766,0.03212044732500955
JSWENERGY.NS,-0.0001651867522027929,0.023789542766661707
JSWSTEEL.NS,-0.0012121514321264519,0.02545383236705319
JAMNAAUTO.NS,-0.0012108314055089607,0.032031663048118
JSL.NS,-0.0024900865131349324,0.022502473282961483
JINDALSTEL.NS,-0.001444335438131186,0.030609651301162843
JUBLFOOD.NS,0.0008861587440297309,0.01705170924403529
JUBLINGREA.NS,-0.0005815997987144049,0.02164056924130822
JUBLPHARMA.NS,0.00011953938210898484,0.018797685669686516
JUSTDIAL.NS,0.0013855620870232611,0.022631353542909058
JYOTHYLAB.NS,-0.0006547664171347294,0.021211839329218496
KPRMILL.NS,0.0024197222446162765,0.026968125028435642
KEI.NS,-0.00013017897159937441,0.023564470662157774
KNRCON.NS,0.0018970521628516276,0.029779626376067663
KPITTECH.NS,0.001203532316149995,0.022457556137197965
KRBL.NS,-0.0011032930194816981,0.021106476478699017
KAJARIACER.NS,-0.0002167352477090888,0.01777742490268238
KALPATPOWR.NS,0.003302605144118409,0.03257468696424473
KALYANKJIL.NS,0.001006986341271791,0.026450981424721996
KANSAINER.NS,0.0013424678999315982,0.029595190420806515
KARURVYSYA.NS,-0.0004313092896161685,0.027384075365324684
KEC.NS,-0.0013430489345605716,0.02635616264071186
KOTAKBANK.NS,-0.000727478660002042,0.03558003874455384
KIMS.NS,-0.0006456430437400092,0.022771781758288406
L&TFH.NS,0.001401040357676926,0.02235132345585046
LTTS.NS,-0.0002017263387248108,0.02295254156918422
LICHSGFIN.NS,0.0011185689683803875,0.025456146501924428
LAXMIMACH.NS,-0.0002666168198516279,0.031743082964304614
LTI.NS,0.0004073783987399981,0.016641604355099284
LT.NS,-0.000632988401263009,0.025420739359470285
LATENTVIEW.NS,-0.0008785520386478513,0.024808561435020096
LAURUSLABS.NS,-0.0010352667249132173,0.019837960700732148
LXCHEM.NS,-0.002771649552951362,0.028180563636551765
LINDEINDIA.NS,-0.001751443243924755,0.02674880960840036
LUPIN.NS,0.0013895798177539773,0.018612118949596638
LUXIND.NS,0.0007598499741059314,0.026090921390878503
MMTC.NS,-0.0005967853491248945,0.0208840719312381
MOIL.NS,0.0009083074721628718,0.02661509670765239
MRF.NS,-0.0010572534316690004,0.027200713421131652
MTARTECH.NS,-0.0023682926958734835,0.025475060822555046
LODHA.NS,0.00022458639518360622,0.029877138134533795
MGL.NS,-0.0003841747245356295,0.015470267814552872
M&MFIN.NS,0.0006603424241629883,0.019109179934198632
M&M.NS,-0.0024156004509291486,0.02837755091479169
MAHINDCIE.NS,0.001129684288480086,0.02338724751082837
MHRIL.NS,0.0038732234703556688,0.030671528931086076
MAHLOG.NS,-6.709078905985094e-05,0.020884659384568335
MANAPPURAM.NS,-0.0013806263889177702,0.02382073657979787
MRPL.NS,-0.0028425632644915526,0.02527236722411799
MARICO.NS,0.003201426429486187,0.02785034512728328
MARUTI.NS,-0.0017990862463361933,0.026707766418166034
MASTEK.NS,-0.0011817107151640617,0.01928411386330945
MFSL.NS,-0.0009241059245729932,0.020394254215676137
MAXHEALTH.NS,0.0008155130294301583,0.026907944462596825
MAZDOCK.NS,-0.000996359729672097,0.026185232008709567
MEDPLUS.NS,-0.0010022863683117763,0.032251507311780205
METROBRAND.NS,-0.000329765268647266,0.01819402257107744
METROPOLIS.NS,-0.0008056250866904628,0.020542056189935227
MINDTREE.NS,-0.001632241593067868,0.02249501531532378
MOTILALOFS.NS,-1.4506812545969155e-05,0.016195395775020993
MPHASIS.NS,0.001232014261706787,0.04072998120773249
MCX.NS,9.143554622328436e-05,0.029565253947418484
MUTHOOTFIN.NS,-0.001521170961151687,0.020697595831230303
NATCOPHARM.NS,-0.0018628955518009954,0.019379269294077756
NBCC.NS,-0.0014177045442159706,0.01956978734561512
NCC.NS,-0.0018562303852649432,0.027581523888548485
NESCO.NS,-0.0021864843833717105,0.025940115404904193
NHPC.NS,0.0009674926631303737,0.02277628614025227
NLCINDIA.NS,-0.0023516512489316337,0.03389429064749944
NMDC.NS,-0.0016487056247885329,0.025833674828273014
NOCIL.NS,-0.00042260511449275094,0.023398536074158045
NTPC.NS,-0.0003868027889703729,0.01865002725095164
NH.NS,-3.188006823777698e-05,0.012341701451424677
NATIONALUM.NS,-9.903238696448297e-05,0.039871575610101996
NAVINFLUOR.NS,0.0015168097173860727,0.019323807547198313
NAZARA.NS,0.0005089501204912388,0.022184725212792234
NESTLEIND.NS,-0.002438392747977089,0.019983546488309047
NETWORK18.NS,-4.963391564267539e-05,0.029115209507853606
NAM-INDIA.NS,-0.00041228678684333603,0.02411176201047381
NUVOCO.NS,-0.0004099120842081608,0.02523743526501394
OBEROIRLTY.NS,0.000550578523037045,0.017377563859982185
ONGC.NS,-0.0007660788146870403,0.027088030404910018
OIL.NS,-0.0021653096811990263,0.02960381612305104
PAYTM.NS,3.232153176012696e-06,0.024198546481514014
OFSS.NS,-0.0017438653027402004,0.01834603353142981
ORIENTELEC.NS,-0.00045207545269699444,0.03143909393790073
POLICYBZR.NS,-0.0006458091902855596,0.025394829052989346
PCBL.NS,-0.0007410244459777704,0.019420652841055843
PIIND.NS,0.0013954314794061176,0.018705021058028647
PNBHOUSING.NS,-0.002994991239050897,0.03709471636071034
PNCINFRA.NS,0.0007522290041987908,0.025353545743173132
PVR.NS,-0.004132460936366177,0.038449412089345
PAGEIND.NS,-0.00018241528303318403,0.025303208885307536
PERSISTENT.NS,-0.0004917710734484297,0.01613109634663013
PETRONET.NS,-0.0014634440139608762,0.01524520387547859
PFIZER.NS,-0.0008313281697921912,0.014022300084230018
PHOENIXLTD.NS,4.838724349377142e-05,0.01532802641111085
PIDILITIND.NS,-0.0010981320194398743,0.014272355072383738
PEL.NS,0.0016217323491058834,0.024047030395661886
POLYMED.NS,0.00033029171146117776,0.016989737565079207
POLYCAB.NS,-0.0002072337522648434,0.01978242773389002
POLYPLEX.NS,-0.0006977635380556004,0.02463574618981133
POONAWALLA.NS,-0.0013148918561353045,0.03046695220349999
PFC.NS,-0.0011152710008190058,0.023332684421250017
POWERGRID.NS,-0.0036398554805642854,0.03861627470610482
PRAJIND.NS,0.00035038293495678066,0.020776070755241956
PRESTIGE.NS,0.00021165491837966849,0.025119467409031763
PRINCEPIPE.NS,6.701229704080503e-05,0.027196618405523905
PRSMJOHNSN.NS,0.0034202166174853456,0.034181375218608936
PRIVISCL.NS,0.00032007950619918795,0.0172330738907823
PGHL.NS,0.0013858299085029206,0.02904494530281824
PGHH.NS,0.0014641141074673092,0.029035975159058196
PNB.NS,0.00019456080981691004,0.02499423788090065
QUESS.NS,-0.0009299996980472249,0.019497258521079665
RBLBANK.NS,-0.0007381538598466031,0.03406828162886296
RECLTD.NS,0.0003194150056685793,0.02481710456745165
RHIM.NS,0.0002229875058667724,0.02392888988863312
RITES.NS,-0.001655868313236001,0.025299217994076723
RADICO.NS,-1.816593417779431e-05,0.024543273615484217
RVNL.NS,-0.0007717355832869782,0.02041374346668794
RAILTEL.NS,-0.0012057291838061014,0.03096141868203212
RAIN.NS,0.000691476318607544,0.02609111165726009
RAJESHEXPO.NS,-0.0014481975942494082,0.018592242321470227
RALLIS.NS,-0.0013332136759640649,0.020511385751935805
RCF.NS,0.0015915239223799917,0.023792255286928736
RATNAMANI.NS,-0.0007364824256510909,0.02600820443543096
RTNINDIA.NS,-0.0011095193854156657,0.03898279036803194
REDINGTON.NS,0.0008378416746942013,0.028113606953147012
RELAXO.NS,-0.001073606042044512,0.016290957908967712
RELIANCE.NS,-0.00011902850196964455,0.025834370039513936
RBA.NS,-0.0012387861346678842,0.01609394965331751
ROSSARI.NS,-0.0003776276897575031,0.017927942313254255
ROUTE.NS,0.0037574987983713956,0.04242365081544981
SBICARD.NS,0.0028021047110449774,0.027472107841137332
SBILIFE.NS,0.0013963026913197123,0.01914636756713329
SIS.NS,-0.0018424039288878994,0.01905144830500378
SJVN.NS,-0.0014911222856765407,0.030664939969445363
SKFINDIA.NS,0.0015121696983515685,0.04329866461122708
SRF.NS,0.0006238116344173691,0.02531532425813677
SANOFI.NS,-0.0017080111455388533,0.025726992064111564
SAPPHIRE.NS,-0.0013889678110673871,0.012397194752471948
SAREGAMA.NS,0.001140581327185027,0.028617420925047387
SCHAEFFLER.NS,-0.0002119747044429249,0.025070988168377457
SEQUENT.NS,-0.0009931233654952023,0.02063530655983746
SFL.NS,9.772551444010043e-05,0.01688455826340173
SHILPAMED.NS,0.0003785151973412348,0.017184310868284477
SCI.NS,0.0030808981076492574,0.02236205470123208
SHREECEM.NS,-0.0004714151019541514,0.026810775973463697
RENUKA.NS,-0.002299997916555991,0.03668752350891062
SHRIRAMCIT.NS,0.0004100113602293136,0.023443809771643974
SRTRANSFIN.NS,-0.001949962972506225,0.026653527817534467
SHYAMMETL.NS,-0.0009838004657116363,0.01854761626939516
SIEMENS.NS,-0.0006993308243334947,0.025781353545984754
SOBHA.NS,-0.0007926852080138011,0.021900779944934896
SOLARINDS.NS,0.0009464295567312891,0.018363021500183846
SOLARA.NS,-0.0005217361230485296,0.018984903435834408
SONACOMS.NS,9.214128939502609e-05,0.01532049635125266
SONATSOFTW.NS,0.0015328628899494213,0.02151933995298796
SPICEJET.NS,-0.0006250319312182118,0.029749797263486418
STARHEALTH.NS,-0.004184249114141586,0.03928660076394574
SBIN.NS,0.0017497202156010556,0.024972678626674846
SAIL.NS,-0.001716036495048285,0.02632286462905667
SWSOLAR.NS,-0.001002126867843466,0.024279114293400766
STLTECH.NS,-0.0005711980783056986,0.03081833558112349
STAR.NS,-0.0023036580403069935,0.02847947875744385
SUDARSCHEM.NS,0.0005454553561239851,0.023363946250144256
SUMICHEM.NS,-0.0003646833930189902,0.024510804327776452
SPARC.NS,-0.0021467879024430186,0.028143449956716072
SUNPHARMA.NS,-0.0007462306133736948,0.026968191031004368
SUNTV.NS,-0.001552350699336045,0.031843207598384916
SUNDARMFIN.NS,-0.0016594222261962065,0.023151686458058558
SUNDRMFAST.NS,0.0010625938609382735,0.020256272826101814
SUNTECK.NS,-0.0001993124467227113,0.019115399552480126
SUPRAJIT.NS,0.0001320907237180602,0.019088444245034322
SUPREMEIND.NS,0.0007433516985224697,0.015222205751579777
SUVENPHAR.NS,-0.0005274472050056216,0.02791986162406863
SUZLON.NS,0.0001076881615135581,0.020687780534227204
SYMPHONY.NS,-0.0003886835461385047,0.027479007409930586
SYNGENE.NS,-0.001009573409493677,0.018494094954125843
TCIEXP.NS,-0.0008473841888398552,0.022096657716558794
TCNSBRANDS.NS,0.00035243705312582567,0.03919060275996396
TTKPRESTIG.NS,-0.001350787033607662,0.024548613658807127
TV18BRDCST.NS,-0.0008595263248372533,0.016946858753012512
TVSMOTOR.NS,-0.00025355486131021544,0.0190734455889326
TANLA.NS,0.0002023269268300624,0.03959175346530502
TATACHEM.NS,0.0004831221547117749,0.024719765105724652
TATACOFFEE.NS,-0.0001605900553516264,0.02033593108311069
TATACOMM.NS,-0.0006569500204508456,0.02294419223177004
TCS.NS,-0.00025643242365818846,0.017935255371028313
TATACONSUM.NS,0.0015766359672257635,0.02822801686035481
TATAELXSI.NS,0.0017653303927582839,0.024923160251314583
TATAINVEST.NS,-0.0007213168645275948,0.024369745500768474
TATAMTRDVR.NS,-0.0009930377115042186,0.02816384539594331
TATAMOTORS.NS,-0.0003865422706117108,0.02538331769649911
TATAPOWER.NS,-0.0010586164869439054,0.02566945619853199
TATASTLLP.NS,-0.0014650414089043228,0.025557306767762
TATASTEEL.NS,0.0010220397741975624,0.028399138208836872
TTML.NS,0.000348705765049839,0.030159931877084125
TEAMLEASE.NS,-0.0005518832624430057,0.014624576870761997
TECHM.NS,-0.0017509783473704439,0.023835846903310646
NIACL.NS,-0.0013027652691455394,0.02014604733162771
RAMCOCEM.NS,0.001879008216475687,0.026661199173360635
THERMAX.NS,-0.0019336975991574648,0.02359433650520365
THYROCARE.NS,0.0029936609700834172,0.028306114885308323
TIMKEN.NS,0.002520704822709765,0.02619717190085731
TITAN.NS,0.00022776097580614859,0.019152007767064647
TORNTPHARM.NS,0.0002874557084848164,0.019178525986953594
TORNTPOWER.NS,-0.00013233986193066425,0.020897524135140653
TRENT.NS,0.0009649468703138613,0.02209930886169406
TRIDENT.NS,-3.0188586298105025e-05,0.02874142193197785
TRIVENI.NS,0.0024071750050131003,0.03218544373669138
TRITURBINE.NS,0.001768945134659372,0.03858140550012663
TIINDIA.NS,0.0007528235629578769,0.02545142990792043
UCOBANK.NS,0.0037807356930120006,0.045618441985978364
UFLEX.NS,-0.00016802141059355665,0.03998335947783917
UPL.NS,0.002670943451962999,0.01997777675023483
UTIAMC.NS,0.00011862049315772384,0.017619682470303072
ULTRACEMCO.NS,-0.0008196463369115484,0.014673048445946156
UNIONBANK.NS,0.0007149130116454993,0.023537938595437496
UBL.NS,-0.0005675560737664809,0.017507472702930044
MCDOWELL-N.NS,-0.0001556230984619904,0.026737818913019337
